公司,95,0.049686192468619245,n
风险,33,0.017259414225941423,n
年,32,0.016736401673640166,m
影响,22,0.011506276150627616,vn
月,20,0.010460251046025104,m
生产,19,0.00993723849372385,vn
万元,19,0.00993723849372385,m
日,18,0.009414225941422594,m
客户,17,0.00889121338912134,n
产品,16,0.008368200836820083,n
占,15,0.007845188284518828,v
经营,14,0.007322175732217573,vn
环网柜,13,0.006799163179916318,n
主要,13,0.006799163179916318,b
智能,12,0.006276150627615063,n
不利,12,0.006276150627615063,a
技术,12,0.006276150627615063,n
控制,12,0.006276150627615063,v
项目,12,0.006276150627615063,n
青山湖,12,0.006276150627615063,ns
可能,11,0.005753138075313808,v
报告,11,0.005753138075313808,n
期内,11,0.005753138075313808,f
存在,10,0.005230125523012552,v
应收,10,0.005230125523012552,v
账款,10,0.005230125523012552,n
波动,10,0.005230125523012552,vn
原材料,10,0.005230125523012552,n
本次,9,0.004707112970711297,r
行业,9,0.004707112970711297,n
持续,9,0.004707112970711297,vd
进行,9,0.004707112970711297,v
一定,9,0.004707112970711297,d
厂房,9,0.004707112970711297,n
租赁,9,0.004707112970711297,v
导致,8,0.0041841004184100415,v
企业,8,0.0041841004184100415,n
管理,8,0.0041841004184100415,vn
资金,8,0.0041841004184100415,n
变化,8,0.0041841004184100415,vn
临安市,8,0.0041841004184100415,ns
街道,8,0.0041841004184100415,n
坎,8,0.0041841004184100415,ng
头,8,0.0041841004184100415,n
因素,7,0.0036610878661087866,n
发行,7,0.0036610878661087866,v
市场,7,0.0036610878661087866,n
规模,7,0.0036610878661087866,n
产生,7,0.0036610878661087866,n
不能,7,0.0036610878661087866,v
电气,7,0.0036610878661087866,n
吉林省,7,0.0036610878661087866,ns
账面,7,0.0036610878661087866,n
投资,7,0.0036610878661087866,vn
采购,7,0.0036610878661087866,v
制度,7,0.0036610878661087866,n
合同,7,0.0036610878661087866,a
房屋,7,0.0036610878661087866,n
村,7,0.0036610878661087866,n
会,6,0.0031380753138075313,v
高压,6,0.0031380753138075313,n
电网,6,0.0031380753138075313,n
中,6,0.0031380753138075313,f
发展,6,0.0031380753138075313,vn
无法,6,0.0031380753138075313,n
绝缘,6,0.0031380753138075313,n
募集,6,0.0031380753138075313,v
股份,6,0.0031380753138075313,n
签订,6,0.0031380753138075313,v
委员会,6,0.0031380753138075313,n
提供,5,0.002615062761506276,v
发生,5,0.002615062761506276,v
市场竞争,5,0.002615062761506276,l
开关柜,5,0.002615062761506276,n
设备,5,0.002615062761506276,vn
增加,5,0.002615062761506276,v
扩大,5,0.002615062761506276,v
盈利,5,0.002615062761506276,n
制造,5,0.002615062761506276,v
价格,5,0.002615062761506276,n
