公司,381,0.047625,n
风险,126,0.01575,n
市场,119,0.014875,n
年,94,0.01175,m
影响,86,0.01075,vn
经营,73,0.009125,vn
万元,69,0.008625,m
项目,58,0.00725,n
企业,56,0.007,n
月,48,0.006,m
年度,47,0.005875,n
投资,44,0.0055,vn
号,44,0.0055,q
占,43,0.005375,v
产品,40,0.005,n
发展,39,0.004875,vn
生产,39,0.004875,vn
通信,38,0.00475,j
商户,38,0.00475,n
一定,35,0.004375,d
未来,35,0.004375,t
主要,33,0.004125,b
收入,33,0.004125,v
日,33,0.004125,m
比例,32,0.004,n
出口,32,0.004,vn
技术,32,0.004,n
资金,32,0.004,n
报告,31,0.003875,n
存在,31,0.003875,v
可能,30,0.00375,v
移动,30,0.00375,vn
不利,30,0.00375,a
二,30,0.00375,m
期内,30,0.00375,f
会,29,0.003625,v
变化,29,0.003625,vn
产生,29,0.003625,n
控制,29,0.003625,v
租赁,29,0.003625,v
设备,28,0.0035,vn
业务,28,0.0035,n
能力,28,0.0035,n
消费者,28,0.0035,n
本次,27,0.003375,r
下降,27,0.003375,v
不能,27,0.003375,v
优惠,27,0.003375,vn
客户,26,0.00325,n
导致,26,0.00325,v
所得税,26,0.00325,n
管理,26,0.00325,vn
开发,25,0.003125,v
募集,25,0.003125,v
抵押,25,0.003125,vn
情况,24,0.003,n
出现,23,0.002875,v
行业,23,0.002875,n
端州,23,0.002875,ns
销售,22,0.00275,vn
造成,21,0.002625,v
研发,21,0.002625,j
增加,21,0.002625,v
天线,20,0.0025,n
实际,20,0.0025,n
应收,20,0.0025,v
账款,20,0.0025,n
税收,20,0.0025,n
土地,20,0.0025,n
发生,19,0.002375,v
进行,19,0.002375,v
上述,19,0.002375,b
西部,19,0.002375,f
肇庆市,19,0.002375,ns
因素,18,0.00225,n
政策,18,0.00225,n
持续,18,0.00225,vd
规模,18,0.00225,n
中,18,0.00225,f
产能,18,0.00225,v
瑕疵,18,0.00225,n
发行,17,0.002125,v
营业,17,0.002125,n
金额,17,0.002125,n
增长,17,0.002125,v
高新技术,17,0.002125,n
净资产,17,0.002125,n
较大,16,0.002,a
需求,16,0.002,v
核心,16,0.002,n
发行人,16,0.002,n
业绩,16,0.002,n
产业,16,0.002,n
波动,15,0.001875,vn
新,15,0.001875,a
方面,15,0.001875,n
出具,15,0.001875,v
经济,15,0.001875,n
承担,15,0.001875,v
店,15,0.001875,n
商铺,15,0.001875,n
建设,14,0.00175,vn
三,14,0.00175,m
已经,14,0.00175,d
实施,14,0.00175,v
利润,14,0.00175,n
净利润,14,0.00175,n
广东省,14,0.00175,ns
固定资产,14,0.00175,l
享受,14,0.00175,v
带来,13,0.001625,v
重大,13,0.001625,a
高,13,0.001625,a
地区,13,0.001625,n
持有,13,0.001625,v
大幅,13,0.001625,d
均,13,0.001625,d
相关,13,0.001625,v
毛利率,13,0.001625,n
盈利,13,0.001625,n
优惠政策,13,0.001625,n
需要,13,0.001625,v
部分,13,0.001625,n
工业,13,0.001625,n
房地产,13,0.001625,j
一路,13,0.001625,m
分公司,13,0.001625,n
商品,13,0.001625,n
网络,12,0.0015,n
保持,12,0.0015,v
快速,12,0.0015,d
股份,12,0.0015,n
字,12,0.0015,n
有限公司,12,0.0015,n
面临,12,0.0015,v
粤,12,0.0015,j
物业,12,0.0015,n
采购,11,0.001375,v
全球,11,0.001375,n
直接,11,0.001375,ad
国家,11,0.001375,n
实现,11,0.001375,v
有效,11,0.001375,a
总额,11,0.001375,n
税率,11,0.001375,n
调整,11,0.001375,vn
募,11,0.001375,vg
投,11,0.001375,n
扩张,11,0.001375,v
箔,11,0.001375,n
价格,11,0.001375,n
符合,11,0.001375,v
资产,11,0.001375,n
合同,11,0.001375,a
股东,11,0.001375,n
责任,11,0.001375,n
受,10,0.00125,v
目前,10,0.00125,t
比重,10,0.00125,n
主营业务,10,0.00125,n
人员,10,0.00125,n
要求,10,0.00125,v
提高,10,0.00125,v
销售收入,10,0.00125,n
国内,10,0.00125,s
水平,10,0.00125,n
取得,10,0.00125,v
汇率,10,0.00125,n
环境,10,0.00125,n
预期,10,0.00125,vn
现有,10,0.00125,b
电子,10,0.00125,n
鼓励类,10,0.00125,n
碧江,10,0.00125,nr
汽配,10,0.00125,n
市场竞争,10,0.00125,l
退出,10,0.00125,v
赔付,10,0.00125,v
物流,10,0.00125,n
时,9,0.001125,n
G,9,0.001125,eng
地位,9,0.001125,n
优势,9,0.001125,n
基站,9,0.001125,n
不再,9,0.001125,d
宣告,9,0.001125,n
俄罗斯,9,0.001125,ns
三年,9,0.001125,m
原材料,9,0.001125,n
继续,9,0.001125,v
房屋,9,0.001125,n
城内,9,0.001125,s
成都,9,0.001125,ns
富森,9,0.001125,nr
变动,8,0.001,vn
运营商,8,0.001,n
良好,8,0.001,a
合计,8,0.001,vn
稳定,8,0.001,a
成本,8,0.001,n
中国,8,0.001,ns
控股,8,0.001,v
进一步,8,0.001,d
战略,8,0.001,n
过程,8,0.001,n
收益,8,0.001,n
收益率,8,0.001,n
专利,8,0.001,n
移相器,8,0.001,n
无效,8,0.001,a
问题,8,0.001,n
无法,8,0.001,n
下滑,8,0.001,v
最近,8,0.001,f
电极,8,0.001,n
损失,8,0.001,n
拥有,8,0.001,v
子公司,8,0.001,n
出租,8,0.001,v
未,8,0.001,d
约,8,0.001,d
场地,8,0.001,s
北门,8,0.001,ns
租赁费,8,0.001,n
服务费,8,0.001,n
招商,8,0.001,n
赔偿,8,0.001,v
程度,7,0.000875,n
减少,7,0.000875,v
集中,7,0.000875,v
服务,7,0.000875,vn
未能,7,0.000875,v
核心技术,7,0.000875,n
竞争,7,0.000875,vn
竞争力,7,0.000875,n
投入,7,0.000875,v
四,7,0.000875,m
我国,7,0.000875,r
技术人员,7,0.000875,n
订单,7,0.000875,n
五,7,0.000875,m
恶化,7,0.000875,v
近年来,7,0.000875,t
发生变化,7,0.000875,l
中华人民共和国,7,0.000875,ns
规定,7,0.000875,n
带来不利,7,0.000875,v
退税率,7,0.000875,n
拓展,7,0.000875,v
提出,7,0.000875,v
扩大,7,0.000875,v
宏观经济,7,0.000875,n
京信,7,0.000875,nz
专利权,7,0.000875,n
智能,7,0.000875,n
采取,7,0.000875,v
腐蚀,7,0.000875,v
质量,7,0.000875,n
正常,7,0.000875,d
原值,7,0.000875,n
净值,7,0.000875,n
南门,7,0.000875,ns
刘兵,7,0.000875,nr
调控,7,0.000875,vn
电子商务,7,0.000875,n
股票,6,0.00075,n
集成商,6,0.00075,n
射频,6,0.00075,n
器件,6,0.00075,n
供应商,6,0.00075,n
一直,6,0.00075,d
周期,6,0.00075,t
开拓,6,0.00075,v
形成,6,0.00075,v
