公司,223,0.062099693678641044,n
风险,81,0.022556390977443608,n
影响,47,0.013088276246170982,vn
万元,42,0.011695906432748537,m
项目,42,0.011695906432748537,n
经营,35,0.009746588693957114,vn
生产,31,0.008632692843219159,vn
可能,29,0.00807574491785018,v
投资,28,0.007797270955165692,vn
资金,26,0.007240323029796714,n
主要,25,0.006961849067112225,b
技术,25,0.006961849067112225,n
存在,24,0.006683375104427736,v
市场,24,0.006683375104427736,n
企业,24,0.006683375104427736,n
募集,24,0.006683375104427736,v
客户,23,0.006404901141743247,n
产品,22,0.006126427179058758,n
一定,21,0.005847953216374269,d
实施,21,0.005847953216374269,v
导致,20,0.00556947925368978,v
产生,20,0.00556947925368978,n
发展,20,0.00556947925368978,vn
控制,20,0.00556947925368978,v
行业,19,0.005291005291005291,n
不利,19,0.005291005291005291,a
收入,19,0.005291005291005291,v
系统,19,0.005291005291005291,n
本次,18,0.005012531328320802,r
自动化,18,0.005012531328320802,l
实际,18,0.005012531328320802,n
因素,17,0.004734057365636313,n
物流,17,0.004734057365636313,n
业绩,16,0.004455583402951824,n
未来,16,0.004455583402951824,t
管理,16,0.004455583402951824,vn
会,15,0.004177109440267335,v
报告,15,0.004177109440267335,n
期内,15,0.004177109440267335,f
重大,15,0.004177109440267335,a
不能,15,0.004177109440267335,v
发生,14,0.003898635477582846,v
年,14,0.003898635477582846,m
研发,14,0.003898635477582846,j
发行,13,0.003620161514898357,v
较大,13,0.003620161514898357,a
变化,13,0.003620161514898357,vn
下降,13,0.003620161514898357,v
金额,13,0.003620161514898357,n
波动,12,0.003341687552213868,vn
国内,12,0.003341687552213868,s
出现,12,0.003341687552213868,v
高,12,0.003341687552213868,a
高新技术,12,0.003341687552213868,n
新,12,0.003341687552213868,a
烟草行业,12,0.003341687552213868,n
占,11,0.003063213589529379,v
中,11,0.003063213589529379,f
能力,11,0.003063213589529379,n
股东,11,0.003063213589529379,n
规模,11,0.003063213589529379,n
铜材,10,0.00278473962684489,n
成本,10,0.00278473962684489,n
需求,10,0.00278473962684489,v
持续,10,0.00278473962684489,vd
方面,10,0.00278473962684489,n
要求,10,0.00278473962684489,v
业务,10,0.00278473962684489,n
净资产,10,0.00278473962684489,n
毛利率,9,0.002506265664160401,n
电机,9,0.002506265664160401,n
销售,9,0.002506265664160401,vn
带来,9,0.002506265664160401,v
及时,9,0.002506265664160401,c
增加,9,0.002506265664160401,v
人才,9,0.002506265664160401,n
表面工程,9,0.002506265664160401,n
化学品,9,0.002506265664160401,n
投资者,8,0.002227791701475912,n
提供,8,0.002227791701475912,v
换向器,8,0.002227791701475912,nz
二,8,0.002227791701475912,m
房产,8,0.002227791701475912,j
租赁,8,0.002227791701475912,v
取得,8,0.002227791701475912,v
面临,8,0.002227791701475912,v
上述,8,0.002227791701475912,b
比例,8,0.002227791701475912,n
税收,8,0.002227791701475912,n
优惠政策,8,0.002227791701475912,n
盈利,8,0.002227791701475912,n
控股,8,0.002227791701475912,v
具有,8,0.002227791701475912,v
不断,8,0.002227791701475912,d
综合,8,0.002227791701475912,vn
诉讼,8,0.002227791701475912,vn
亿元,8,0.002227791701475912,m
决策,7,0.001949317738791423,n
大幅,7,0.001949317738791423,d
水平,7,0.001949317738791423,n
部分,7,0.001949317738791423,n
合同,7,0.001949317738791423,a
前,7,0.001949317738791423,f
应收,7,0.001949317738791423,v
账款,7,0.001949317738791423,n
出口,7,0.001949317738791423,vn
新增,7,0.001949317738791423,v
开拓,7,0.001949317738791423,v
进行,7,0.001949317738791423,v
保持,7,0.001949317738791423,v
固定资产,7,0.001949317738791423,l
发行人,7,0.001949317738791423,n
程度,6,0.001670843776106934,n
变动,6,0.001670843776106934,vn
三,6,0.001670843776106934,m
目前,6,0.001670843776106934,t
月,6,0.001670843776106934,m
日,6,0.001670843776106934,m
完善,6,0.001670843776106934,v
市场需求,6,0.001670843776106934,n
未能,6,0.001670843776106934,v
竞争力,6,0.001670843776106934,n
供应商,6,0.001670843776106934,n
当期,6,0.001670843776106934,t
执行,6,0.001670843776106934,v
优惠,6,0.001670843776106934,vn
所得税,6,0.001670843776106934,n
情况,6,0.001670843776106934,n
增长,6,0.001670843776106934,v
更,6,0.001670843776106934,d
过程,6,0.001670843776106934,n
收益率,6,0.001670843776106934,n
折旧,6,0.001670843776106934,v
确认,6,0.001670843776106934,v
周期,6,0.001670843776106934,t
资料,5,0.001392369813422445,n
外,5,0.001392369813422445,f
下述,5,0.001392369813422445,v
排序,5,0.001392369813422445,n
价格,5,0.001392369813422445,n
结构,5,0.001392369813422445,n
比重,5,0.001392369813422445,n
利润,5,0.001392369813422445,n
政策,5,0.001392369813422445,n
设备,5,0.001392369813422445,vn
四,5,0.001392369813422445,m
厂房,5,0.001392369813422445,n
沙井,5,0.001392369813422445,n
相关,5,0.001392369813422445,v
核心,5,0.001392369813422445,n
发生变化,5,0.001392369813422445,l
造成,5,0.001392369813422445,v
存货,5,0.001392369813422445,n
资产,5,0.001392369813422445,n
净利润,5,0.001392369813422445,n
优势,5,0.001392369813422445,n
认定,5,0.001392369813422445,v
土地,5,0.001392369813422445,n
使用权,5,0.001392369813422445,n
持有,5,0.001392369813422445,v
合计,5,0.001392369813422445,vn
提出,5,0.001392369813422445,v
开发,5,0.001392369813422445,v
竞争,5,0.001392369813422445,vn
从事,5,0.001392369813422445,v
体系,5,0.001392369813422445,n
技术秘密,5,0.001392369813422445,n
情形,5,0.001392369813422445,n
建立,5,0.001392369813422445,v
定制,5,0.001392369813422445,v
时,4,0.001113895850737956,n
各项,4,0.001113895850737956,r
应,4,0.001113895850737956,v
特别,4,0.001113895850737956,d
大小,4,0.001113895850737956,b
原材料,4,0.001113895850737956,n
宏观经济,4,0.001113895850737956,n
经济,4,0.001113895850737956,n
直接,4,0.001113895850737956,ad
上升,4,0.001113895850737956,v
均,4,0.001113895850737956,d
街道,4,0.001113895850737956,n
五,4,0.001113895850737956,m
有效,4,0.001113895850737956,a
营业,4,0.001113895850737956,n
产能,4,0.001113895850737956,v
进一步,4,0.001113895850737956,d
提升,4,0.001113895850737956,v
国家,4,0.001113895850737956,n
抵押,4,0.001113895850737956,vn
扩大,4,0.001113895850737956,v
环境,4,0.001113895850737956,n
治理,4,0.001113895850737956,v
担任,4,0.001113895850737956,v
地位,4,0.001113895850737956,n
迅速,4,0.001113895850737956,ad
扩张,4,0.001113895850737956,v
运营,4,0.001113895850737956,vn
适应,4,0.001113895850737956,v
需要,4,0.001113895850737956,v
环保,4,0.001113895850737956,j
市场竞争,4,0.001113895850737956,l
数量,4,0.001113895850737956,n
不确定性,4,0.001113895850737956,n
