公司,450,0.05227087931234754,n
风险,138,0.016029736322453247,n
影响,100,0.011615750958299455,vn
产品,94,0.010918805900801487,n
生产,75,0.008711813218724591,vn
年,74,0.008595655709141597,m
万元,70,0.008131025670809618,m
企业,69,0.008014868161226624,n
经营,65,0.007550238122894645,vn
药品,63,0.007317923103728656,n
项目,58,0.006737135555813683,n
导致,57,0.006620978046230689,v
市场,55,0.0063886630270647,n
服务,52,0.006040190498315716,vn
主要,51,0.005924032988732722,b
不利,51,0.005924032988732722,a
可能,50,0.005807875479149727,v
未来,48,0.005575560459983738,t
注射液,45,0.005227087931234754,n
产生,44,0.00511093042165176,n
业务,44,0.00511093042165176,n
瓜蒌皮,44,0.00511093042165176,vn
年度,43,0.004994772912068765,n
盈利,43,0.004994772912068765,n
月,43,0.004994772912068765,m
药物,42,0.004878615402485771,n
销售,41,0.004762457892902776,vn
甾体,40,0.004646300383319781,n
资金,39,0.004530142873736787,n
投资,39,0.004530142873736787,vn
收入,38,0.004413985364153793,v
行业,38,0.004413985364153793,n
下降,38,0.004413985364153793,v
一定,37,0.004297827854570798,d
技术,37,0.004297827854570798,n
会,36,0.004181670344987803,v
募集,36,0.004181670344987803,v
存在,35,0.004065512835404809,v
价格,34,0.003949355325821815,n
报告,34,0.003949355325821815,n
期内,33,0.00383319781623882,f
北京市,32,0.0037170403066558253,ns
数字证书,32,0.0037170403066558253,n
能力,31,0.0036008827970728306,n
控制,31,0.0036008827970728306,v
医药,31,0.0036008827970728306,n
占,30,0.0034847252874898363,v
发展,30,0.0034847252874898363,vn
出现,30,0.0034847252874898363,v
规模,30,0.0034847252874898363,n
政策,29,0.0033685677779068416,n
中,29,0.0033685677779068416,f
原料,29,0.0033685677779068416,n
因素,28,0.003252410268323847,n
变化,28,0.003252410268323847,vn
认证,28,0.003252410268323847,v
管理,27,0.0031362527587408527,vn
下游,27,0.0031362527587408527,f
相关,26,0.003020095249157858,v
电子,26,0.003020095249157858,n
日,25,0.0029039377395748637,m
