公司,612,0.05057851239669422,n
风险,225,0.01859504132231405,n
年,157,0.012975206611570247,m
影响,135,0.01115702479338843,vn
经营,125,0.010330578512396695,vn
企业,107,0.008842975206611571,n
产品,88,0.007272727272727273,n
市场,87,0.0071900826446281,n
发展,80,0.006611570247933884,vn
可能,79,0.006528925619834711,v
项目,79,0.006528925619834711,n
万元,78,0.006446280991735537,m
行业,76,0.00628099173553719,n
客户,72,0.0059504132231404955,n
未来,72,0.0059504132231404955,t
生产,71,0.005867768595041322,vn
不利,70,0.005785123966942148,a
主要,68,0.005619834710743801,b
业务,68,0.005619834710743801,n
导致,67,0.005537190082644628,v
技术,64,0.005289256198347108,n
资金,62,0.005123966942148761,n
投资,60,0.0049586776859504135,vn
发生,57,0.004710743801652892,v
月,56,0.004628099173553719,m
收入,53,0.004380165289256198,v
汽车,53,0.004380165289256198,n
会,50,0.004132231404958678,v
研发,49,0.004049586776859504,j
募集,48,0.003966942148760331,v
存在,48,0.003966942148760331,v
中,47,0.003884297520661157,f
规模,46,0.0038016528925619835,n
不能,45,0.00371900826446281,v
业绩,44,0.0036363636363636364,n
下降,44,0.0036363636363636364,v
变化,44,0.0036363636363636364,vn
产生,43,0.003553719008264463,n
所得税,43,0.003553719008264463,n
管理,42,0.003471074380165289,vn
实施,42,0.003471074380165289,v
增长,41,0.0033884297520661156,v
本次,40,0.003305785123966942,r
面临,40,0.003305785123966942,v
波动,40,0.003305785123966942,vn
一定,40,0.003305785123966942,d
工程,40,0.003305785123966942,n
发行人,39,0.0032231404958677685,n
期内,39,0.0032231404958677685,f
园林绿化,39,0.0032231404958677685,n
报告,38,0.003140495867768595,n
占,38,0.003140495867768595,v
成本,38,0.003140495867768595,n
应收,38,0.003140495867768595,v
账款,38,0.003140495867768595,n
高新技术,38,0.003140495867768595,n
政策,36,0.0029752066115702478,n
较大,35,0.002892561983471074,a
因素,34,0.0028099173553719006,n
存货,34,0.0028099173553719006,n
日,34,0.0028099173553719006,m
新,33,0.0027272727272727275,a
能力,32,0.002644628099173554,n
年度,32,0.002644628099173554,n
下游,31,0.0025619834710743803,f
出现,31,0.0025619834710743803,v
增加,31,0.0025619834710743803,v
控制,31,0.0025619834710743803,v
营业,31,0.0025619834710743803,n
优惠,30,0.0024793388429752068,vn
增值税,30,0.0024793388429752068,n
发行,29,0.002396694214876033,v
价格,29,0.002396694214876033,n
持续,29,0.002396694214876033,vd
相关,29,0.002396694214876033,v
市场竞争,28,0.0023140495867768596,l
设备,27,0.002231404958677686,vn
进行,26,0.0021487603305785125,v
不断,26,0.0021487603305785125,d
销售,26,0.0021487603305785125,vn
重大,25,0.002066115702479339,a
号,25,0.002066115702479339,m
比例,24,0.0019834710743801653,n
目前,24,0.0019834710743801653,t
扩大,24,0.0019834710743801653,v
状况,24,0.0019834710743801653,n
净资产,24,0.0019834710743801653,n
通信,24,0.0019834710743801653,j
下滑,23,0.0019008264462809918,v
情况,23,0.0019008264462809918,n
大幅,23,0.0019008264462809918,d
要求,23,0.0019008264462809918,v
电动汽车,23,0.0019008264462809918,n
原材料,22,0.0018181818181818182,n
